Provider,PotentialFraud,num_inpatient_claims,num_outpatient_claims,total_claims,ip_reimb_mean,ip_reimb_sum,ip_deduct_mean,ip_deduct_sum,op_reimb_mean,op_reimb_sum,op_deduct_mean,op_deduct_sum
PRV54232,No,8,34,42,12312.5,98500.0,1068.0,8544.0,272.05882352941177,9250.0,0.0,0.0
PRV54233,No,1,6,7,6000.0,6000.0,1068.0,1068.0,58.333333333333336,350.0,0.0,0.0
PRV54235,No,0,16,16,,,,,267.5,4280.0,0.0,0.0
PRV54237,No,0,234,234,,,,,224.6153846153846,52560.0,3.9316239316239314,920.0
PRV54238,No,0,348,348,,,,,266.92528735632186,92890.0,2.586206896551724,900.0
PRV54239,No,0,62,62,,,,,338.38709677419354,20980.0,2.903225806451613,180.0
PRV54240,No,0,72,72,,,,,200.0,14400.0,4.027777777777778,290.0
PRV54242,No,4,84,88,7000.0,28000.0,1068.0,4272.0,300.8333333333333,25270.0,1.4285714285714286,120.0
PRV54244,No,49,182,231,10628.57142857143,520800.0,1068.0,50196.0,305.3296703296703,55570.0,2.087912087912088,380.0
PRV54245,No,14,159,173,8500.0,119000.0,1068.0,14952.0,241.8238993710692,38450.0,4.968553459119497,790.0
PRV54246,No,0,43,43,,,,,230.2325581395349,9900.0,2.7906976744186047,120.0
PRV54247,No,4,66,70,7000.0,28000.0,1068.0,4272.0,288.3333333333333,19030.0,2.121212121212121,140.0
PRV54250,No,0,62,62,,,,,363.38709677419354,22530.0,3.5483870967741935,220.0
PRV54251,No,6,41,47,9500.0,57000.0,1068.0,6408.0,502.1951219512195,20590.0,2.4390243902439024,100.0
PRV54252,No,0,17,17,,,,,354.70588235294116,6030.0,0.0,0.0
PRV54253,No,4,10,14,20000.0,80000.0,1068.0,4272.0,285.0,2850.0,0.0,0.0
PRV54254,No,0,104,104,,,,,222.5,23140.0,2.7884615384615383,290.0
PRV54255,No,0,232,232,,,,,462.19827586206895,107230.0,0.6896551724137931,160.0
PRV54256,No,5,257,262,7800.0,39000.0,1068.0,5340.0,303.81322957198444,78080.0,2.2957198443579765,590.0
PRV54257,No,0,282,282,,,,,246.59574468085106,69540.0,2.198581560283688,620.0
PRV54258,Yes,118,120,238,10050.847457627118,1186000.0,1068.0,119616.0,260.4166666666667,31250.0,1.6666666666666667,200.0
PRV54259,No,12,17,29,6500.0,78000.0,1068.0,12816.0,700.0,11900.0,0.0,0.0
PRV54261,No,0,75,75,,,,,339.8666666666667,25490.0,5.066666666666666,380.0
PRV54262,No,1,0,1,3000.0,3000.0,1068.0,1068.0,,,,
PRV54263,No,1,5,6,4000.0,4000.0,1068.0,1068.0,172.0,860.0,20.0,100.0
PRV54265,No,0,406,406,,,,,278.1527093596059,112930.0,3.3497536945812807,1360.0
PRV54266,No,21,44,65,15619.047619047618,328000.0,1068.0,21360.0,254.0909090909091,11180.0,2.0454545454545454,90.0
PRV54267,No,0,226,226,,,,,349.3805309734513,78960.0,2.433628318584071,550.0
PRV54269,No,0,118,118,,,,,277.45762711864404,32740.0,2.457627118644068,290.0
PRV54270,No,0,34,34,,,,,332.94117647058823,11320.0,4.411764705882353,150.0
PRV54271,No,0,29,29,,,,,215.17241379310346,6240.0,4.482758620689655,130.0
PRV54273,No,0,234,234,,,,,307.77777777777777,72020.0,3.9743589743589745,930.0
PRV54274,No,0,47,47,,,,,356.17021276595744,16740.0,0.851063829787234,40.0
PRV54275,No,0,1,1,,,,,50.0,50.0,0.0,0.0
PRV54276,No,4,73,77,21500.0,86000.0,1068.0,4272.0,202.87671232876713,14810.0,4.383561643835616,320.0
PRV54278,No,0,61,61,,,,,322.78688524590166,19690.0,2.2950819672131146,140.0
PRV54280,No,0,20,20,,,,,351.5,7030.0,0.0,0.0
PRV54282,No,0,19,19,,,,,344.2105263157895,6540.0,3.6842105263157894,70.0
PRV54283,No,0,5,5,,,,,110.0,550.0,0.0,0.0
PRV54284,No,8,105,113,7250.0,58000.0,1068.0,8544.0,362.85714285714283,38100.0,2.1904761904761907,230.0
PRV54285,No,0,20,20,,,,,127.5,2550.0,10.0,200.0
PRV54287,No,0,155,155,,,,,244.51612903225808,37900.0,4.645161290322581,720.0
PRV54288,No,0,15,15,,,,,273.3333333333333,4100.0,0.0,0.0
PRV54289,No,0,56,56,,,,,316.42857142857144,17720.0,3.0357142857142856,170.0
PRV54290,No,0,6,6,,,,,550.0,3300.0,0.0,0.0
PRV54291,No,0,10,10,,,,,171.0,1710.0,6.0,60.0
PRV54293,No,0,2,2,,,,,1260.0,2520.0,0.0,0.0
PRV54294,No,0,1,1,,,,,60.0,60.0,0.0,0.0
PRV54295,No,0,1,1,,,,,3300.0,3300.0,0.0,0.0
PRV54296,No,0,54,54,,,,,193.7037037037037,10460.0,3.7037037037037037,200.0
PRV54297,Yes,8,0,8,21000.0,168000.0,1068.0,8544.0,,,,
PRV54298,No,3,0,3,12666.666666666666,38000.0,1068.0,3204.0,,,,
PRV54299,No,0,5,5,,,,,360.0,1800.0,0.0,0.0
PRV54300,No,0,6,6,,,,,248.33333333333334,1490.0,46.666666666666664,280.0
PRV54301,No,0,13,13,,,,,283.84615384615387,3690.0,0.0,0.0
PRV54302,No,0,1,1,,,,,3300.0,3300.0,0.0,0.0
PRV54303,No,0,16,16,,,,,322.5,5160.0,0.0,0.0
PRV54304,No,0,1,1,,,,,50.0,50.0,0.0,0.0
PRV54305,No,0,6,6,,,,,443.3333333333333,2660.0,1.6666666666666667,10.0
PRV54306,No,0,33,33,,,,,403.030303030303,13300.0,12.121212121212121,400.0
PRV54307,No,0,2,2,,,,,200.0,400.0,0.0,0.0
PRV54308,No,0,1,1,,,,,70.0,70.0,0.0,0.0
PRV54309,No,0,29,29,,,,,212.41379310344828,6160.0,7.586206896551724,220.0
PRV54310,No,0,7,7,,,,,42.857142857142854,300.0,0.0,0.0
PRV54311,No,0,3,3,,,,,33.333333333333336,100.0,0.0,0.0
PRV54312,No,0,4,4,,,,,87.5,350.0,7.5,30.0
PRV54313,No,0,16,16,,,,,441.875,7070.0,5.0,80.0
PRV54315,No,0,103,103,,,,,366.6990291262136,37770.0,2.4271844660194173,250.0
PRV54316,No,0,2,2,,,,,125.0,250.0,0.0,0.0
PRV54317,No,0,25,25,,,,,146.0,3650.0,1.6,40.0
PRV54319,No,0,1,1,,,,,100.0,100.0,0.0,0.0
PRV54320,No,0,102,102,,,,,213.33333333333334,21760.0,1.7647058823529411,180.0
PRV54323,Yes,0,51,51,,,,,203.52941176470588,10380.0,6.078431372549019,310.0
PRV54324,No,32,0,32,8312.5,266000.0,1068.0,34176.0,,,,
PRV54325,No,15,0,15,9466.666666666666,142000.0,1068.0,16020.0,,,,
PRV54326,No,5,0,5,4000.0,20000.0,1068.0,5340.0,,,,
PRV54327,Yes,13,57,70,13615.384615384615,177000.0,1068.0,13884.0,322.4561403508772,18380.0,2.6315789473684212,150.0
PRV54328,No,17,100,117,10176.470588235294,173000.0,1068.0,17088.0,229.8,22980.0,1.7,170.0
PRV54330,No,18,454,472,8111.111111111111,146000.0,1068.0,18156.0,295.4185022026432,134120.0,2.2246696035242293,1010.0
PRV54332,No,0,995,995,,,,,334.84422110552765,333170.0,2.371859296482412,2360.0
PRV54333,Yes,50,310,360,10940.0,547000.0,1068.0,53400.0,265.9032258064516,82430.0,2.3870967741935485,740.0
PRV54334,No,0,105,105,,,,,215.14285714285714,22590.0,2.5714285714285716,270.0
PRV54335,No,19,200,219,9578.947368421053,182000.0,1068.0,20292.0,318.45,63690.0,2.05,410.0
PRV54336,Yes,14,218,232,11928.57142857143,167000.0,1068.0,14952.0,298.4403669724771,65060.0,1.3761467889908257,300.0
PRV54337,No,64,85,149,9562.5,612000.0,1068.0,66216.0,335.4117647058824,28510.0,5.0588235294117645,430.0
PRV54339,No,11,112,123,10181.818181818182,112000.0,1068.0,11748.0,284.55357142857144,31870.0,1.6964285714285714,190.0
PRV54340,No,3,93,96,9333.333333333334,28000.0,1068.0,3204.0,450.5376344086022,41900.0,6.774193548387097,630.0
PRV54341,No,1,54,55,3000.0,3000.0,1068.0,1068.0,388.3333333333333,20970.0,2.7777777777777777,150.0
PRV54342,No,7,28,35,5600.0,39200.0,1068.0,7476.0,181.42857142857142,5080.0,6.428571428571429,180.0
PRV54343,No,0,17,17,,,,,182.94117647058823,3110.0,5.882352941176471,100.0
PRV54344,No,0,51,51,,,,,336.6666666666667,17170.0,3.9215686274509802,200.0
PRV54345,No,0,167,167,,,,,283.1137724550898,47280.0,2.9940119760479043,500.0
PRV54347,No,0,26,26,,,,,251.15384615384616,6530.0,0.0,0.0
PRV54348,No,91,126,217,10087.912087912087,918000.0,1068.0,95052.0,332.3809523809524,41880.0,2.6984126984126986,340.0
PRV54349,No,0,77,77,,,,,231.8181818181818,17850.0,7.142857142857143,550.0
PRV54350,Yes,105,1390,1495,10133.333333333334,1064000.0,1068.0,110004.0,259.76258992805754,361070.0,3.8920863309352516,5410.0
PRV54352,No,0,12,12,,,,,139.16666666666666,1670.0,0.0,0.0
PRV54353,No,0,32,32,,,,,206.875,6620.0,7.8125,250.0
PRV54354,Yes,25,75,100,9240.0,231000.0,1068.0,26700.0,381.6,28620.0,0.9333333333333333,70.0
PRV54355,No,2,14,16,5000.0,10000.0,1068.0,2136.0,288.57142857142856,4040.0,14.285714285714286,200.0
PRV54356,No,15,16,31,12246.666666666666,183700.0,1068.0,14952.0,729.375,11670.0,0.0,0.0
PRV54357,No,0,10,10,,,,,219.0,2190.0,0.0,0.0
PRV54358,No,0,43,43,,,,,305.8139534883721,13150.0,0.6976744186046512,30.0
PRV54359,Yes,44,446,490,11000.0,484000.0,1068.0,46992.0,224.68609865470853,100210.0,2.0179372197309418,900.0
PRV54360,No,0,37,37,,,,,245.94594594594594,9100.0,5.405405405405405,200.0
PRV54361,Yes,7,33,40,10857.142857142857,76000.0,1068.0,6408.0,231.5151515151515,7640.0,0.6060606060606061,20.0
PRV54362,No,0,50,50,,,,,290.2,14510.0,8.2,410.0
PRV54363,No,12,52,64,9833.333333333334,118000.0,1068.0,12816.0,359.61538461538464,18700.0,5.1923076923076925,270.0
PRV54365,No,0,115,115,,,,,271.2173913043478,31190.0,3.3043478260869565,380.0
PRV54367,Yes,322,314,636,9443.788819875776,3040900.0,1068.0,334284.0,296.11464968152865,92980.0,3.535031847133758,1110.0
PRV54368,No,4,106,110,2750.0,11000.0,1068.0,4272.0,323.9622641509434,34340.0,3.207547169811321,340.0
PRV54370,No,0,181,181,,,,,233.53591160220995,42270.0,2.707182320441989,490.0
PRV54371,No,0,31,31,,,,,267.0967741935484,8280.0,1.6129032258064515,50.0
PRV54372,Yes,21,1596,1617,9952.380952380952,209000.0,1068.0,22428.0,290.7268170426065,464000.0,2.62531328320802,4190.0
PRV54373,No,1,7,8,5000.0,5000.0,1068.0,1068.0,118.57142857142857,830.0,0.0,0.0
PRV54374,No,0,854,854,,,,,327.89227166276345,280020.0,2.65807962529274,2270.0
PRV54375,No,16,40,56,8187.5,131000.0,1068.0,16020.0,324.75,12990.0,0.25,10.0
PRV54377,No,2,18,20,14500.0,29000.0,1068.0,2136.0,228.33333333333334,4110.0,5.0,90.0
PRV54378,No,18,61,79,10388.888888888889,187000.0,1068.0,19224.0,221.47540983606558,13510.0,6.557377049180328,400.0
PRV54379,No,28,88,116,8785.714285714286,246000.0,1068.0,27768.0,393.97727272727275,34670.0,2.840909090909091,250.0
PRV54380,No,2,10,12,8000.0,16000.0,1068.0,2136.0,94.0,940.0,0.0,0.0
PRV54381,No,13,116,129,10438.461538461539,135700.0,1068.0,13884.0,238.8793103448276,27710.0,2.2413793103448274,260.0
PRV54382,Yes,66,191,257,9909.39393939394,654020.0,1068.0,67284.0,266.020942408377,50810.0,1.8848167539267016,360.0
PRV54383,No,0,29,29,,,,,188.6206896551724,5470.0,0.0,0.0
PRV54384,No,2,26,28,18500.0,37000.0,1068.0,2136.0,280.0,7280.0,0.0,0.0
PRV54387,No,0,415,415,,,,,274.0,113710.0,3.108433734939759,1290.0
PRV54388,Yes,6,70,76,5000.0,30000.0,1068.0,6408.0,269.14285714285717,18840.0,1.0,70.0
PRV54389,No,0,56,56,,,,,456.9642857142857,25590.0,1.7857142857142858,100.0
PRV54390,No,38,57,95,8868.421052631578,337000.0,1068.0,40584.0,276.49122807017545,15760.0,1.2280701754385965,70.0
PRV54391,Yes,21,297,318,7523.809523809524,158000.0,1068.0,21360.0,266.7676767676768,79230.0,1.2121212121212122,360.0
PRV54392,No,0,35,35,,,,,138.85714285714286,4860.0,0.5714285714285714,20.0
PRV54393,No,5,70,75,5400.0,27000.0,1068.0,5340.0,301.2857142857143,21090.0,6.142857142857143,430.0
PRV54396,No,1,43,44,10000.0,10000.0,1068.0,1068.0,391.6279069767442,16840.0,1.3953488372093024,60.0
PRV54399,Yes,13,336,349,12384.615384615385,161000.0,1068.0,13884.0,303.6904761904762,102040.0,2.5595238095238093,860.0
PRV54400,No,0,96,96,,,,,291.9791666666667,28030.0,0.20833333333333334,20.0
PRV54401,No,0,22,22,,,,,137.27272727272728,3020.0,0.0,0.0
PRV54402,No,6,50,56,9666.666666666666,58000.0,1068.0,6408.0,330.4,16520.0,2.2,110.0
PRV54403,No,0,12,12,,,,,156.66666666666666,1880.0,8.333333333333334,100.0
PRV54404,No,2,264,266,3000.0,6000.0,1068.0,2136.0,291.969696969697,77080.0,3.9015151515151514,1030.0
PRV54407,No,0,19,19,,,,,133.68421052631578,2540.0,1.0526315789473684,20.0
PRV54408,No,2,104,106,5000.0,10000.0,1068.0,2136.0,414.8076923076923,43140.0,0.38461538461538464,40.0
PRV54409,No,5,14,19,6400.0,32000.0,1068.0,5340.0,225.71428571428572,3160.0,0.0,0.0
PRV54410,No,0,37,37,,,,,279.72972972972974,10350.0,1.3513513513513513,50.0
PRV54411,No,1,21,22,2000.0,2000.0,1068.0,1068.0,289.04761904761904,6070.0,8.095238095238095,170.0
PRV54412,No,0,70,70,,,,,175.42857142857142,12280.0,0.42857142857142855,30.0
PRV54413,No,0,20,20,,,,,157.5,3150.0,2.0,40.0
PRV54414,No,1,29,30,13000.0,13000.0,1068.0,1068.0,647.5862068965517,18780.0,7.586206896551724,220.0
PRV54415,No,0,27,27,,,,,264.0740740740741,7130.0,7.777777777777778,210.0
PRV54416,No,0,17,17,,,,,463.52941176470586,7880.0,0.0,0.0
PRV54419,No,0,28,28,,,,,177.5,4970.0,0.0,0.0
PRV54420,No,0,1,1,,,,,300.0,300.0,0.0,0.0
PRV54421,No,0,65,65,,,,,223.53846153846155,14530.0,1.5384615384615385,100.0
PRV54422,No,0,15,15,,,,,183.33333333333334,2750.0,0.0,0.0
PRV54423,No,0,93,93,,,,,241.72043010752688,22480.0,4.193548387096774,390.0
PRV54424,No,0,2,2,,,,,75.0,150.0,0.0,0.0
PRV54425,No,4,14,18,18250.0,73000.0,1068.0,4272.0,92.85714285714286,1300.0,0.0,0.0
PRV54426,No,9,15,24,10666.666666666666,96000.0,1068.0,9612.0,292.6666666666667,4390.0,0.0,0.0
PRV54427,No,0,62,62,,,,,189.3548387096774,11740.0,4.67741935483871,290.0
PRV54429,No,3,62,65,9666.666666666666,29000.0,1068.0,2136.0,357.5806451612903,22170.0,3.7096774193548385,230.0
PRV54430,No,0,64,64,,,,,201.5625,12900.0,6.875,440.0
PRV54431,No,0,9,9,,,,,175.55555555555554,1580.0,0.0,0.0
PRV54432,No,0,5,5,,,,,222.0,1110.0,0.0,0.0
PRV54433,No,0,14,14,,,,,288.57142857142856,4040.0,0.0,0.0
PRV54434,No,2,40,42,8500.0,17000.0,1068.0,2136.0,295.75,11830.0,4.25,170.0
PRV54435,No,0,11,11,,,,,389.09090909090907,4280.0,0.0,0.0
PRV54436,No,0,2,2,,,,,1100.0,2200.0,0.0,0.0
PRV54437,No,0,14,14,,,,,230.71428571428572,3230.0,0.0,0.0
PRV54438,No,0,272,272,,,,,226.5808823529412,61630.0,2.610294117647059,710.0
PRV54439,No,0,3,3,,,,,63.333333333333336,190.0,0.0,0.0
PRV54441,No,0,4,4,,,,,120.0,480.0,0.0,0.0
PRV54442,No,0,68,68,,,,,372.05882352941177,25300.0,1.0294117647058822,70.0
PRV54443,No,0,61,61,,,,,445.9016393442623,27200.0,5.081967213114754,310.0
PRV54444,No,0,27,27,,,,,361.85185185185185,9770.0,5.185185185185185,140.0
PRV54448,No,0,23,23,,,,,292.17391304347825,6720.0,2.608695652173913,60.0
PRV54449,No,0,1,1,,,,,50.0,50.0,0.0,0.0
PRV54450,No,0,10,10,,,,,579.0,5790.0,0.0,0.0
PRV54451,No,0,13,13,,,,,639.2307692307693,8310.0,5.384615384615385,70.0
PRV54452,No,0,5,5,,,,,104.0,520.0,18.0,90.0
PRV54454,No,0,171,171,,,,,263.39181286549706,45040.0,2.456140350877193,420.0
PRV54455,No,0,6,6,,,,,231.66666666666666,1390.0,0.0,0.0
PRV54456,No,0,8,8,,,,,171.25,1370.0,0.0,0.0
PRV54457,No,0,16,16,,,,,138.75,2220.0,0.0,0.0
PRV54459,No,0,9,9,,,,,342.22222222222223,3080.0,0.0,0.0
PRV54460,No,5,0,5,9400.0,47000.0,1068.0,5340.0,,,,
PRV54461,No,12,0,12,12666.666666666666,152000.0,1068.0,11748.0,,,,
PRV54462,No,0,80,80,,,,,204.125,16330.0,1.5,120.0
PRV54463,No,0,3,3,,,,,670.0,2010.0,0.0,0.0
PRV54465,No,0,9,9,,,,,401.1111111111111,3610.0,15.555555555555555,140.0
PRV54466,No,0,3,3,,,,,40.0,120.0,0.0,0.0
PRV54467,No,0,7,7,,,,,197.14285714285714,1380.0,0.0,0.0
PRV54468,No,0,21,21,,,,,81.42857142857143,1710.0,0.0,0.0
PRV54469,No,0,11,11,,,,,299.09090909090907,3290.0,0.0,0.0
PRV54471,No,0,46,46,,,,,363.04347826086956,16700.0,0.21739130434782608,10.0
PRV54472,No,0,32,32,,,,,509.375,16300.0,5.0,160.0
PRV54473,No,0,19,19,,,,,580.0,11020.0,0.0,0.0
PRV54475,No,0,151,151,,,,,285.5629139072848,43120.0,2.3178807947019866,350.0
PRV54477,No,0,100,100,,,,,343.1,34310.0,5.5,550.0
PRV54478,No,0,64,64,,,,,337.34375,21590.0,0.0,0.0
PRV54479,No,0,17,17,,,,,508.2352941176471,8640.0,0.0,0.0
PRV54480,No,6,0,6,6666.666666666667,40000.0,1068.0,6408.0,,,,
PRV54481,No,0,8,8,,,,,236.25,1890.0,12.5,100.0
PRV54482,No,0,6,6,,,,,61.666666666666664,370.0,0.0,0.0
PRV54483,No,0,13,13,,,,,90.0,1170.0,10.76923076923077,140.0
PRV54486,No,0,28,28,,,,,286.07142857142856,8010.0,0.0,0.0
PRV54489,No,0,14,14,,,,,450.0,6300.0,0.0,0.0
PRV54490,No,0,23,23,,,,,93.91304347826087,2160.0,3.9130434782608696,90.0
PRV54491,No,0,14,14,,,,,623.5714285714286,8730.0,6.428571428571429,90.0
PRV54496,No,0,8,8,,,,,295.0,2360.0,12.5,100.0
PRV54497,No,5,0,5,10200.0,51000.0,1068.0,4272.0,,,,
PRV54498,No,1,0,1,12000.0,12000.0,1068.0,1068.0,,,,
PRV54499,No,1,0,1,11000.0,11000.0,1068.0,1068.0,,,,
PRV54500,No,2,0,2,12500.0,25000.0,1068.0,2136.0,,,,
PRV54501,No,3,0,3,13333.333333333334,40000.0,1068.0,3204.0,,,,
PRV54502,No,3,0,3,18333.333333333332,55000.0,1068.0,3204.0,,,,
PRV54503,No,1,0,1,8000.0,8000.0,1068.0,1068.0,,,,
PRV54504,Yes,44,76,120,9463.636363636364,416400.0,1068.0,46992.0,243.68421052631578,18520.0,1.0526315789473684,80.0
PRV54505,Yes,5,33,38,10000.0,50000.0,1068.0,5340.0,155.75757575757575,5140.0,3.0303030303030303,100.0
PRV54506,No,3,131,134,7666.666666666667,23000.0,1068.0,3204.0,256.25954198473283,33570.0,3.282442748091603,430.0
PRV54507,No,39,70,109,8717.948717948719,340000.0,1068.0,39516.0,333.0,23310.0,1.7142857142857142,120.0
PRV54508,No,0,90,90,,,,,366.77777777777777,33010.0,4.0,360.0
PRV54509,No,0,4,4,,,,,62.5,250.0,0.0,0.0
PRV54510,No,0,149,149,,,,,276.8456375838926,41250.0,3.422818791946309,510.0
PRV54511,No,0,32,32,,,,,271.5625,8690.0,0.0,0.0
PRV54514,Yes,48,339,387,11595.833333333334,556600.0,1068.0,51264.0,257.8466076696165,87410.0,2.0648967551622417,700.0
PRV54515,No,0,67,67,,,,,339.55223880597015,22750.0,2.6865671641791047,180.0
PRV54517,No,0,45,45,,,,,125.77777777777777,5660.0,1.7777777777777777,80.0
PRV54519,No,0,15,15,,,,,302.6666666666667,4540.0,10.0,150.0
PRV54520,No,0,15,15,,,,,538.6666666666666,8080.0,8.0,120.0
PRV54521,No,0,64,64,,,,,497.5,31840.0,4.375,280.0
PRV54522,No,0,2,2,,,,,1015.0,2030.0,0.0,0.0
PRV54523,No,0,1,1,,,,,90.0,90.0,0.0,0.0
PRV54524,No,0,21,21,,,,,135.23809523809524,2840.0,0.0,0.0
PRV54526,No,0,46,46,,,,,222.3913043478261,10230.0,1.7391304347826086,80.0
PRV54528,No,0,23,23,,,,,248.2608695652174,5710.0,0.0,0.0
PRV54529,No,0,5,5,,,,,32.0,160.0,14.0,70.0
PRV54530,No,0,13,13,,,,,198.46153846153845,2580.0,3.8461538461538463,50.0
PRV54531,No,1,29,30,5000.0,5000.0,1068.0,1068.0,311.37931034482756,9030.0,3.4482758620689653,100.0
PRV54535,No,0,34,34,,,,,208.52941176470588,7090.0,2.9411764705882355,100.0
PRV54536,No,0,13,13,,,,,376.15384615384613,4890.0,0.0,0.0
PRV54537,No,0,60,60,,,,,374.5,22470.0,3.3333333333333335,200.0
PRV54538,No,0,48,48,,,,,444.375,21330.0,10.0,480.0
PRV54539,No,0,69,69,,,,,262.7536231884058,18130.0,4.492753623188406,310.0
PRV54540,Yes,0,20,20,,,,,484.5,9690.0,5.0,100.0
PRV54541,No,2,5,7,2500.0,5000.0,1068.0,2136.0,210.0,1050.0,0.0,0.0
PRV54542,No,5,15,20,6600.0,33000.0,1068.0,5340.0,161.33333333333334,2420.0,5.333333333333333,80.0
PRV54543,Yes,3,14,17,13000.0,39000.0,1068.0,3204.0,178.57142857142858,2500.0,18.571428571428573,260.0
PRV54544,No,0,28,28,,,,,187.5,5250.0,3.5714285714285716,100.0
PRV54545,No,0,2,2,,,,,90.0,180.0,0.0,0.0
PRV54546,No,0,6,6,,,,,151.66666666666666,910.0,16.666666666666668,100.0
PRV54547,No,0,3,3,,,,,180.0,540.0,0.0,0.0
PRV54548,No,0,12,12,,,,,157.5,1890.0,0.0,0.0
PRV54549,No,0,1,1,,,,,40.0,40.0,0.0,0.0
PRV54550,No,0,21,21,,,,,264.2857142857143,5550.0,0.0,0.0
PRV54551,No,0,7,7,,,,,280.0,1960.0,0.0,0.0
PRV54552,No,0,45,45,,,,,252.66666666666666,11370.0,4.444444444444445,200.0
PRV54553,No,0,18,18,,,,,207.77777777777777,3740.0,0.0,0.0
PRV54554,No,0,26,26,,,,,268.84615384615387,6990.0,0.0,0.0
PRV54555,No,6,0,6,8500.0,51000.0,1068.0,6408.0,,,,
PRV54557,Yes,0,564,564,,,,,279.9468085106383,157890.0,3.0673758865248226,1730.0
PRV54558,No,15,58,73,12000.0,180000.0,1068.0,16020.0,309.82758620689657,17970.0,1.206896551724138,70.0
PRV54559,No,24,42,66,10208.333333333334,245000.0,1068.0,24564.0,251.42857142857142,10560.0,0.47619047619047616,20.0
PRV54560,Yes,40,58,98,11400.0,456000.0,1068.0,42720.0,294.48275862068965,17080.0,0.0,0.0
PRV54561,No,25,161,186,8652.0,216300.0,1068.0,26700.0,331.49068322981367,53370.0,2.2360248447204967,360.0
PRV54562,No,0,206,206,,,,,279.1747572815534,57510.0,2.1359223300970873,440.0
PRV54563,No,0,267,267,,,,,296.14232209737827,79070.0,4.082397003745318,1090.0
PRV54564,No,0,803,803,,,,,286.1519302615193,229780.0,2.8019925280199254,2250.0
PRV54565,No,39,91,130,9948.71794871795,388000.0,1068.0,40584.0,265.16483516483515,24130.0,2.197802197802198,200.0
PRV54566,Yes,40,268,308,17100.0,684000.0,1068.0,41652.0,267.3880597014925,71660.0,1.5671641791044777,420.0
PRV54567,No,6,51,57,18000.0,108000.0,1068.0,6408.0,91.96078431372548,4690.0,1.9607843137254901,100.0
PRV54568,No,5,51,56,8800.0,44000.0,1068.0,5340.0,189.01960784313727,9640.0,0.0,0.0
PRV54569,No,12,51,63,15916.666666666666,191000.0,1068.0,12816.0,359.80392156862746,18350.0,1.7647058823529411,90.0
PRV54571,No,4,13,17,12000.0,48000.0,1068.0,4272.0,200.76923076923077,2610.0,0.0,0.0
PRV54572,No,0,146,146,,,,,363.7671232876712,53110.0,1.8493150684931507,270.0
PRV54573,No,0,22,22,,,,,270.90909090909093,5960.0,5.454545454545454,120.0
PRV54574,No,0,35,35,,,,,222.85714285714286,7800.0,3.7142857142857144,130.0
PRV54575,No,33,240,273,13545.454545454546,447000.0,1068.0,33108.0,237.83333333333334,57080.0,2.0833333333333335,500.0
PRV54576,No,14,2,16,8071.428571428572,113000.0,1068.0,12816.0,50.0,100.0,0.0,0.0
PRV54577,No,45,16,61,10888.888888888889,490000.0,1068.0,45924.0,250.625,4010.0,0.0,0.0
PRV54578,No,0,77,77,,,,,313.3766233766234,24130.0,5.064935064935065,390.0
PRV54579,No,0,2,2,,,,,645.0,1290.0,0.0,0.0
PRV54580,No,0,30,30,,,,,242.66666666666666,7280.0,2.0,60.0
PRV54581,No,0,11,11,,,,,196.36363636363637,2160.0,0.0,0.0
PRV54582,No,0,71,71,,,,,267.0422535211268,18960.0,4.225352112676056,300.0
PRV54585,No,0,75,75,,,,,301.6,22620.0,4.266666666666667,320.0
PRV54587,No,0,3,3,,,,,50.0,150.0,0.0,0.0
PRV54588,No,0,63,63,,,,,273.3333333333333,17220.0,1.9047619047619047,120.0
PRV54589,No,0,11,11,,,,,154.54545454545453,1700.0,0.0,0.0
PRV54590,No,1,65,66,16000.0,16000.0,1068.0,1068.0,195.3846153846154,12700.0,2.769230769230769,180.0
PRV54591,No,0,45,45,,,,,184.0,8280.0,1.7777777777777777,80.0
PRV54593,No,0,35,35,,,,,313.14285714285717,10960.0,0.8571428571428571,30.0
PRV54595,No,0,11,11,,,,,692.7272727272727,7620.0,0.0,0.0
PRV54596,No,0,64,64,,,,,257.65625,16490.0,2.34375,150.0
PRV54597,No,0,15,15,,,,,333.3333333333333,5000.0,0.6666666666666666,10.0
PRV54598,No,0,9,9,,,,,112.22222222222223,1010.0,0.0,0.0
PRV54599,No,0,17,17,,,,,224.7058823529412,3820.0,3.5294117647058822,60.0
PRV54601,No,0,11,11,,,,,64.54545454545455,710.0,5.454545454545454,60.0
PRV54602,No,0,14,14,,,,,122.14285714285714,1710.0,2.142857142857143,30.0
PRV54603,No,0,57,57,,,,,283.859649122807,16180.0,4.912280701754386,280.0
PRV54604,No,0,38,38,,,,,216.8421052631579,8240.0,1.8421052631578947,70.0
PRV54606,No,0,8,8,,,,,188.75,1510.0,0.0,0.0
PRV54608,No,0,33,33,,,,,322.72727272727275,10650.0,0.0,0.0
PRV54609,No,0,45,45,,,,,381.3333333333333,17160.0,3.7777777777777777,170.0
PRV54610,No,0,45,45,,,,,321.55555555555554,14470.0,4.222222222222222,190.0
PRV54611,No,1,5,6,4000.0,4000.0,1068.0,1068.0,152.0,760.0,20.0,100.0
PRV54612,No,0,12,12,,,,,93.33333333333333,1120.0,7.5,90.0
PRV54614,No,0,15,15,,,,,96.0,1440.0,2.6666666666666665,40.0
PRV54615,No,0,5,5,,,,,62.0,310.0,0.0,0.0
